Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
0,Tb927.5.4450,0.17968125776623545,14.539183389574083,0.46900242855395075,"hypothetical protein, conserved"
1,Tb927.5.4460,-0.022843288093451264,22.31791147019137,0.40268458273150426,"major vault protein, putative"
2,Tb927.5.4470,-0.1060037690200204,18.107583422431457,1.1771855811443215,"hypothetical protein, conserved"
3,Tb927.5.4480,-0.04277648733300765,20.589477675811644,0.503766632707343,"paraflagellar rod component par4, putative"
4,Tb927.5.4500,-0.02438659616648664,21.634244948149608,0.2718976433228953,"ras-like small GTPase, putative"
5,Tb927.5.4520,-0.14823090451668008,16.812307552415696,1.7091295774065325,Kinetochore interacting protein 1
6,Tb927.5.4360,0.1503273748324645,16.794560085095444,1.505335799956372,"hypothetical protein, conserved"
7,Tb927.5.4560,-0.013383895489056385,22.045031553097818,0.155872967946396,"guanine deaminase, putative"
8,Tb05.5K5.210,-0.26709906584611964,15.76085991996716,1.4922551542646134,hypothetical protein
9,Tb927.5.4580,-0.056616728503692926,14.502491005440126,0.19632810676561746,Flagellum adhesion protein 3
10,Tb927.9.15940,0.4640036049714453,14.369775384023932,4.774253327762279,"expression site-associated gene 3 (ESAG3) protein, putative"
11,Tb927.5.4380,-0.15812860826280684,20.575395022744644,3.031811205064453,Kinetoplastid-specific Protein Phosphatase 1
12,Tb927.5.4390,-0.09316889834789066,16.06287872290941,0.5053519670651649,"hypothetical protein, conserved"
13,Tb927.5.4400,0.08558312336368701,16.431760312373864,0.5415756629314175,"hypothetical protein, conserved"
14,Tb927.5.4410,-0.14352803237753875,17.067009399315566,1.399794215511549,"hypothetical protein, conserved"
15,Tb927.5.4420,-0.027834914427732116,21.15591679358863,0.27458644338823474,"nucleolar RNA helicase II, putative"
16,Tb927.5.4430,-0.0952146560213869,15.499081359137282,0.4477508325485135,"calcium/calmodulin-dependent protein kinase, putative"
17,Tb927.5.4440,-0.30245771689476797,19.471697815123257,4.495677876357987,"dynein light chain, putative"
18,Tb06.3A7.960,0.07893234185043951,19.81944715167167,0.766924537847233,hypothetical protein
19,Tb927.7.2140,-0.025664428909799142,12.197584596058084,0.033971004771543134,"zinc finger protein family member, putative"
20,Tb09.v4.0013,0.03395186223391988,14.586703615180522,0.19894154696267885,"retrotransposon hot spot (RHS) protein, putative"
21,Tb09.v4.0015,-0.05273189679019197,12.572547238885175,0.12092280732377614,hypothetical protein
22,Tb09.v4.0016,0.2674893110066314,18.209008539520273,4.3519618803767735,"expression site- associated gene (ESAG) protein, putative"
23,Tb09.v4.0030,0.5693062460202789,12.974019953392133,3.8567679385826095,"variant surface glycoprotein (VSG), putative"
24,Tb09.v4.0067,0.028307451538339024,17.814557129778933,0.08128334687512097,"retrotransposon hot spot protein, pseudogene"
26,Tb927.9.1130,-0.33413704744098993,16.866762433167484,1.5970906960203453,"variant surface glycoprotein (VSG, pseudogene), putative"
28,Tb09.v4.0107,-0.05330427302025953,18.269597274819542,0.20059041692016694,"expression site-associated gene 5 (ESAG5) protein, putative"
29,Tb09.v4.0109,-0.11658096392345385,17.964159987622452,1.736457498641535,hypothetical protein
30,Tb09.v4.0137,-0.30578723794850404,15.541453975905187,0.9959944924975889,"variant surface glycoprotein, fragment"
31,Tb09.v4.0150,0.2512504304473051,15.301295280253438,0.9390209278175369,"variant surface glycoprotein (VSG, pseudogene), putative"
33,Tb927.10.4430,-0.004863404953830752,19.631730225666107,0.04613660638777247,pumillo RNA binding protein PUF1
34,Tb927.10.4440,-0.12112386814874654,15.67009379840641,0.9924220578112476,predicted SAP domain protein
35,Tb10.v4.0035,-0.10128645985440698,20.80562688643512,1.4155281066791254,"stress-inducible protein STI1-like, putative"
36,Tb927.10.4460,0.21982432620701786,16.583601350697837,1.8563790970105771,"leucine carboxyl methyltransferase, putative"
37,Tb927.10.4470,-0.08700298481618063,15.026143855381942,0.28718490734143676,"hypothetical protein, conserved"
38,Tb927.10.4490,0.11981227874651879,18.5850822554439,1.7029931144210884,"hypothetical protein, conserved"
39,Tb927.10.4500,-0.04748096531596602,19.175456916690653,0.4349048206013638,cap guanine-N7 methyltransferase
40,Tb10.v4.0041,0.11786930243095028,17.834176289040784,1.4750543683590782,"PUB domain containing protein, putative"
41,Tb927.10.4330,0.4119738549655665,13.660097561319022,1.1177177481745841,"2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative"
42,Tb927.10.4320,0.13594352281707955,17.794968440664082,1.293116023644387,"hypothetical protein, conserved"
43,Tb927.10.4310,0.03957871731009632,20.01587309081294,0.6039416456603058,"prohibitin 2, putative"
44,Tb10.v4.0052,0.3684410641770768,17.00989817737023,5.432530727647216,microtubule-associated protein 2
51,Tb10.v4.0213,0.15296779663706062,16.31841109606731,1.6847381909455696,"expression site-associated protein 1 (ESAG1), putative"
52,Tb10.v4.0216,-0.3495174520741351,16.132589090453315,2.9157149473179476,"variant surface glycoprotein (VSG, pseudogene), putative"
